62.4264225	6.632268215
56.41960308	6.01181575
45.94450374	6.943817165
56.78214915	6.043300754
55.79078456	5.131856961
62.13414634	5.372952098
61.28783992	6.995968997
44.45121951	4.95419631
45.45454545	5.416646752
46.09833108	5.845490051
51.46092038	7.8587581
47.43223966	6.562936194
46.54956085	5.430634354
51.14810563	5.803990688
57.34223301	6.104598754
46.28099174	5.659163443
56.89935065	4.682809824
45.46322827	5.831623937
54.90605428	7.038004444
63.92600206	7.548821908
46.75925926	5.71596199
51.35135135	6.350497247
52.08131655	5.799975392
59.7133758	7.851749041
63.11111111	6.736965594
43.18354912	5.597155924
60.2247191	6.472783133
55.85344057	5.722807531
58.63377609	6.893301531
60.21505376	5.920965781
62.76183088	6.439385676
54.16666667	6.36833856
51.44508671	7.378511623
45.70957096	7.535275377
54.74552957	5.706372674
62.30283912	6.565292521
63.23699422	4.822001698
41.70040486	5.387730153
60.95890411	6.617651119
43.42342342	5.906890596
59.82352941	5.778734244
57.58401453	5.463702056
48.44827586	5.365972428
57.01960784	5.355351096
58.39002268	6.582455645
49.59903769	6.64385619
57.83521809	5.494903193
59.22746781	6.315149562
50.78988942	5.418619294
58.10810811	5.910682175
46.91921497	6.334273285
42.65564202	6.279471296
41.07796965	5.882643049
46.06133494	5.846630071
52.55366395	6.124121312
56.31027254	6.20860547
74.22083704	8.4644323
52.85393258	6.523561956
49.97912317	6.944365301
54.59459459	7.114943578
54.5034642	7.187846909
59.07407407	5.451211112
53.21428571	5.268035087
48.24447334	6.072802535
40.80629302	5.636141225
48.90572391	5.995767151
48.71621622	5.240607888
54.73684211	6.550396999
43.53083434	5.738467619
59.27251044	6.404290064
56.84547638	5.415037499
50.30633084	5.711188959
56.67293233	5.980139578
64.45270988	7.054005714
57.46402878	7.057089192
70.42253521	5.2010737
57.74058577	5.487265827
56.53266332	4.984133595
50.05035247	7.231221181
63.01115242	8.151439431
43.09090909	4.219445137
49.01506373	4.293599372
54.64824121	5.764871591
58.70516185	5.880418384
50.87396504	6.183883459
60.61814556	5.42905797
44.66546112	6.684164178
61.14718615	4.488286481
64.63506396	6.612868497
53.15236427	5.394768902
38.68402025	5.062495926
46.35010631	5.625516599
57.94871795	7.334893986
45.18255578	6.164571767
49.33687003	5.20701432
70.22809124	5.209453366
47.07711443	6.56647693
57.7027027	5.598259323
51.40601875	5.381233924
44.90979381	5.325530332
42.79869067	6.575539247
59.46205572	6.466699619
52.79642058	5.678071905
73.87755102	6.290677161
55.8050645	6.441906705
51.50925024	6.716533694
43.31872946	5.771332253
45.56097561	6.329422631
61.72413793	5.711494907
