49.11894273	-4.823381508
49.82142857	-5.816526495
27.88104089	-4.318975486
42.17391304	-2.856542282
61.70212766	-6.129916221
49.53560372	-5.864818563
60.76794658	-6.07025321
44	-2.351985329
60.64690027	4.660611113
37.82608696	-2.007424554
52.18295218	-5.008317908
65.80645161	-1.468663561
58.01526718	-1.216692553
39.7810219	-5.800758082
61.19402985	0
59.375	-4.8008999
75.16129032	-6.385096901
37.67605634	-5.135655117
64.93902439	0.43450157
33.87096774	-5.813574454
40.97560976	4.489505686
63.92572944	0
51.50214592	-6.13131599
66.48044693	5.177739636
31.64179104	-4.584064745
53.64583333	-6.000469476
43.22409212	-1.396230045
60.03210273	-2.386410728
29.37293729	5.169263615
42.37726098	-5.764451523
62.39669421	-1.386346699
53.53982301	4.416433082
45.37313433	1.610410328
69.83758701	-1.188576888
33.87096774	-0.232099909
76.86567164	4.720996897
36.3372093	-5.655884154
60.07604563	-5.886913458
42.69972452	0.350015428
66.05316973	-6.084726978
48.04347826	-0.979090779
62.22222222	-5.403722072
37.73148148	-3.67869844
31.53988868	-4.316430342
62.13333333	0
60.43478261	-4.200951556
28.31460674	-0.202016516
33.2	-0.643624413
38.46153846	-0.947825055
67.9245283	-4.457092558
51.07913669	-5.464846959
47.86585366	-5.527381605
46.57142857	-1.567205987
40.15748031	-6.236673422
49.19093851	-5.919981667
47.13114754	0.458916177
44.91525424	-0.543485418
73.84615385	0
35.02538071	0.875783343
36.97183099	-3.94828499
76.48648649	-3.00486629
68.78306878	-5.437229071
36.36363636	-5.242413488
32.65765766	-1.888732961
53.52112676	1.190029797
60.42154567	-4.754637413
63.21243523	-5.957447782
54.78723404	-5.56305438
51.78571429	-0.647498006
49.78165939	-5.536514551
52.72277228	-4.767528742
47.5638051	-0.942664493
51.78997613	-1.405365388
24.89082969	-4.939899804
50.63694268	-5.362027614
49.65675057	-6.154852936
51.07692308	0
33.88704319	-2.274777913
51.54394299	-2.569336126
52.36051502	-4.516545341
43.19148936	-1.066416287
51.54639175	-5.589911763
59.36073059	0.549470205
53.31010453	-4.816481952
79.44162437	-0.671368644
44.70588235	-3.139981144
60.1010101	0
61.88055909	-0.530161429
40.83175803	-0.926355285
35.1758794	0
34.66850829	-0.690039884
36.36363636	-4.595850925
51.23152709	-5.713636159
45.35714286	-4.739539769
62.11538462	-5.694022955
66.31578947	-0.621760986
58.97435897	-2.441266188
53.20197044	0.484977525
50.15873016	-1.921645722
50	0
41.50943396	-4.168411783
58.57461024	1.195725713
46.80851064	-1.894346847
56.42135642	1.722715816
36.12565445	-3.629707051
56.47840532	-6.236848465
29.57746479	-5.43474564
55.27831094	-6.119399134
50.76071923	1.378730495
70.08928571	-1.134702226
63.2	2.258402957
69.3877551	-0.803791348
47.17948718	-0.335960112
46.06060606	-4.995895561
43.92446634	-0.734273214
63.12625251	-5.966316022
47.36842105	0.961308226
73.91304348	-5.475028445
42.23744292	3.660362779
37.67313019	-5.252442531
65.20912548	-0.152908041
40.71661238	-5.874175303
48.61460957	-5.830848549
58.44155844	-5.496840998
58.47457627	0.358981256
44.74708171	-5.387363575
27.98573975	-1.666537964
58.24468085	0.389081517
60.60606061	-6.027738391
40.969163	-1.059307842
66.57608696	-1.367945531
62.65060241	-5.848660494
47.35202492	-0.478248125
46.15384615	-0.286431054
36.64921466	-2.22185234
46.5060241	-5.907759317
59.02439024	1.353095308
34.60674157	-1.363468278
44.44444444	-5.277158307
59.06432749	0
54.95495495	-5.758973354
52.88888889	-5.877198965
