SYMBOL,56,63,84,156,112,203,147,168,259,400,645,1375,1740,3200,4295,5025,5755,7215,7945,8675,11230,13420,13785,14880
MINK1,1,0.739630472,1.472085911,1.865831114,2.567319562,3.304107519,4.004996341,1.976364428,4.490850194,4.846147746,10.94923612,5.966962621,4.001294972,7.403492761,7.025829757,7.090163073,10.37716442,16.91598112,8.350414351,7.367372607,11.44614491,11.47983985,7.752939914,5.087339218
SPAST,1,1.015428932,1.662592456,1.142441357,1.138769177,0.939798063,0.961853431,1.313724288,0.200609075,0.3437949,0.39764038,0.229795753,0.313412678,0.310434862,0.425811848,0.263004553,0.522091528,0.144922004,0.530666255,0.351746987,0.248171619,0.235660055,0.342310597,0.438327104
CNTNAP2,1,0.514949034,0.837715021,0.442504048,0.349969969,0.116863551,0.268631347,0.167192718,0.123100937,0.216090117,0.441913962,0.058231928,0.111158452,0.227261052,0.310302056,0.196687316,0.69902857,0.320607307,0.401427623,0.092375305,0.336712067,0.279592143,0.283673869,0.139991709
SETD5,1,1.266359519,0.943299401,1.07618101,1.185169179,1.503926169,1.294163712,1.329046298,1.109106986,0.897740681,0.838120885,0.655313309,0.191768897,0.479222793,0.63030488,0.696345222,0.722407084,0.598961439,0.416413061,0.775005474,0.621100942,0.735771383,1.027833236,0.257489464
PRKCB,1,0.673603822,1.187661172,0.977893418,1.971480936,1.168626934,4.475992412,0.356363116,1.064127834,5.507294535,12.22597682,3.670076498,4.983700021,8.821606434,5.541171592,4.604251771,7.692576885,4.671469854,13.31112066,2.675856228,6.283254302,5.307570019,8.456752604,5.934126191
DAGLA,1,1.073839314,1.763497676,1.994383976,1.976904953,1.46015315,2.102681953,1.314701009,1.464245913,2.750647416,4.218044801,2.359477666,1.213273715,2.496535562,1.636576286,3.183433456,2.797468565,5.933061016,3.215284372,1.41592611,3.223064921,3.150908961,1.984767391,0.926632962
KIAA0232,1,1.057236958,1.134662572,0.856445007,1.0632907,1.02858411,1.214136275,0.861037684,0.447327216,0.738915847,1.114945232,0.660011412,0.468866017,0.629206505,1.044841762,0.822356817,1.32767489,0.652989195,1.127105991,0.892740128,0.840000569,0.885884665,1.020558761,0.658212272
NRXN3,1,1.381280355,0.378737283,0.349758139,0.582980022,0.923162327,0.844012019,0.678831125,0.363654405,0.98159876,1.925041927,0.601024221,0.690472631,1.69260713,1.262266675,0.859400549,2.301441464,1.295953233,2.201570238,0.494392112,1.107437109,1.335086355,1.258114348,1.179022751
ADCY3,1,0.976974262,0.775530907,0.794646532,0.95507538,1.017289749,0.966216628,0.70322149,1.002260993,0.996388896,1.496721882,0.909102739,0.827379906,1.023787798,0.798632194,1.047195756,1.453148379,2.305526476,1.181670957,1.01017286,1.423437412,1.628885091,1.083338445,1.438035427
KCND2,1,1.571487421,1.299235234,1.030094929,1.830291832,1.017940436,2.17117205,1.88237863,1.509683369,2.568274461,2.470267685,1.015938654,1.495886799,2.161879293,1.695559198,0.933481265,2.491534557,0.937056347,2.310603399,0.825078483,0.771343073,0.922546904,0.771917953,2.560997151
COL12A1,1,0.573808579,0.874512973,0.835686148,2.132272815,0.357038112,1.64710386,0.15481519,1.5934307,1.14410762,0.687035237,0.514127896,0.284183583,0.292973458,0.281255276,0.583770663,0.301779889,0.291276674,0.352682609,0.548587176,0.48148067,0.565787445,0.857864407,0.352500103
NR3C2,1,1.710959747,1.388894942,2.686389219,2.763847743,2.556150069,7.602658898,3.228282248,10.03307756,8.835278268,17.78239711,9.617919009,3.273549164,10.07768659,13.77057979,10.51486056,13.71636234,6.180911739,16.61578926,14.93711378,9.425669854,12.48860257,11.67031581,7.422004295
PSD3,1,1.995032424,1.354483003,1.367013751,2.1063163,1.169771164,2.374331325,0.662831015,0.56982601,1.915179108,5.245209383,1.167042207,1.189255624,3.313558063,4.270992085,2.052380182,5.933623234,2.670994888,7.330977814,1.263868423,3.431620552,3.23161889,4.066742884,1.639640859
CTNNA2,1,0.959858681,0.89315339,0.843808869,0.704960609,0.700807613,1.162047346,0.646502052,1.016926174,1.228514995,1.113876698,0.979906277,0.601790228,0.715486585,0.954905004,0.923379181,1.210463259,0.769203118,0.970642863,0.942497959,1.102121561,1.23578647,1.103328639,0.432031741
PPP3CA,1,0.756326272,1.229670054,0.925181872,0.881029778,0.660692872,0.95865714,0.517953533,0.671772243,1.579849775,2.525282872,1.012445196,1.830532546,2.653483788,2.199484539,1.61088459,3.122700542,1.069678858,2.754747158,1.047701136,1.22636162,1.249923715,1.737000366,5.575288644
KIF13B,1,1.566272204,1.136194578,1.378637522,1.507489626,1.578617032,1.617470742,2.242100748,2.405415136,2.918429351,4.858521068,7.119699917,2.123727523,3.701983409,3.972359895,8.373267963,8.272390671,7.0178738,6.475440458,15.75142324,8.712430502,8.306273891,7.701414148,2.326077425
MYO5A,1,0.858497778,1.868693719,1.667202491,1.999168876,1.076383678,2.786356663,0.762518913,0.411635378,1.301628726,3.057415533,0.542558971,0.985570971,1.849500925,1.958891416,1.291492437,2.654856543,1.199583787,2.792397051,0.743592694,1.384645681,1.760987597,1.444477,1.539090136
PCDH11X,1,1.752707181,1.060500591,1.323020435,2.399919704,1.386740648,3.447629772,0.932762579,0.46698529,0.869038178,0.838400992,0.167725776,0.75404388,0.705326488,1.812530456,0.358292067,0.813567056,0.523832143,1.301128151,0.260089445,0.840626289,1.079764952,0.487634218,1.772815579
GRIA3,1,1.387003171,3.08690778,2.629989159,2.352713002,1.774047141,3.951539429,2.629395273,1.4360792,2.140247154,5.21790017,1.171302675,1.82156804,2.099102385,3.499264146,2.613621213,5.762565808,3.310277774,3.429374728,1.62559943,4.183501888,3.45028793,4.79556961,2.533638567
PLCB1,1,1.804801356,3.950135668,3.743163091,3.403476905,1.875800193,4.73711292,3.488647019,1.844017398,5.819519191,11.12768641,3.120887813,5.133856229,9.1360635,7.339705605,4.411520852,14.52683476,3.786453361,11.97704475,2.441131463,4.174324365,4.687007059,3.841183473,10.56260442
CACNA1D,1,0.977276227,1.84240085,2.457289461,4.601403733,2.813152069,7.219417709,1.281270452,2.097555342,4.981454925,9.215654475,3.965505895,2.197897016,5.202289633,5.521520693,5.80006256,8.877030799,7.425380173,5.98392204,4.994047161,6.263893167,8.115890279,11.74751684,4.781607315
TLE3,1,1.070587393,0.96102088,1.427457435,1.379549392,1.806857726,1.059387632,1.236201767,0.417355795,0.461172954,0.351245773,0.410500878,0.130486366,0.246861237,0.144292457,0.227428717,0.183950111,0.220910933,0.22811703,0.343243132,0.140079334,0.195733176,0.197787636,0.080984391
DIP2A,1,1.19700226,1.468985968,1.577702491,1.572549122,2.148100189,1.655677843,1.332559121,1.443307826,1.171745547,1.306214534,1.055950422,0.44567877,0.681263263,0.793917174,1.109850113,1.240529534,1.268120221,1.027182057,2.00640697,1.301779736,1.550511453,1.876503898,0.716920652
HACE1,1,1.292047248,0.806212841,0.687092144,0.711470337,1.250503397,0.909544779,1.209446934,0.760157563,0.811837621,1.115298573,0.624763673,0.640502675,1.108739834,1.109234156,0.895083821,1.777903805,0.67042384,1.295994483,0.9752113,0.985237636,1.07030181,1.595695157,1.436924387
SHANK2,1,1.193456488,1.973175532,1.930845982,2.332659905,1.747985238,3.212249522,1.103537965,1.017963781,2.266538108,3.440396501,0.817474182,0.824284706,2.132083605,2.339283254,1.62338245,2.717655428,1.653805654,2.42413909,0.952660965,2.370576181,2.343013143,2.688149034,1.046804748
LAMA1,1,1.836579433,0.472895014,0.585176484,1.409539814,1.463546729,1.17141984,1.951356367,1.114931568,1.066695112,0.401916242,0.83954963,0.17485862,0.136169459,0.511877412,0.639166249,0.384827889,0.468054451,0.086333981,0.730220268,0.452973894,0.861703877,0.726070906,0.15771504
AUTS2,1,0.979937202,3.509139599,3.139176868,2.288609478,0.976175244,1.239370864,1.251021315,0.348222006,0.361503245,0.323069731,0.302299457,0.168942659,0.191071068,0.407542787,0.278616686,0.507236816,0.34602471,0.171770736,0.320611073,0.320483485,0.341487274,0.318081871,0.2562424
GABRB2,1,1.1937041,1.258225927,0.701289443,1.839456466,0.804228888,2.645895532,0.656717076,0.997580676,3.273237337,8.369037221,1.645553603,2.988667939,6.732481711,2.53620482,2.576299208,9.843210058,2.021905954,11.10378935,1.375893289,2.676981955,3.350323971,4.283213599,5.689515463
KDM4C,1,1.137184595,1.281403503,1.309650607,1.286874625,1.182319004,1.697662229,1.23539443,1.726487589,1.201221147,1.435066197,1.751917674,0.711909509,1.619893817,1.606249817,1.537929214,2.210811732,1.132408622,1.350571247,1.724390999,1.79731072,1.570786478,2.468747251,0.846787673
SLC24A2,1,2.627760537,34.23056578,19.3097571,8.313391098,2.059160413,7.428104723,4.707154545,0.893832873,14.85275756,107.2704395,18.92819077,2.880680472,41.19984201,22.16121424,52.52439768,112.6321729,47.59100039,109.224251,83.26005755,58.55903628,60.07304068,42.27906675,3.351086159
TANC2,1,1.028463553,2.654782435,2.367750491,2.479495655,1.383225886,2.093601153,0.950797613,0.585983409,1.009855286,1.562619411,0.510203701,0.384258952,0.677297809,1.051784325,0.955708365,1.571405355,1.091402433,1.634767666,0.663922319,1.125496102,1.038922124,1.178076371,0.449080356
CARD11,1,2.218855219,3.773502883,3.648551775,3.847565702,10.46668875,10.96632997,9.746867583,8.187613843,30.01003048,20.51101176,23.61005547,13.41452779,25.32480937,36.24799912,11.61207705,13.0205884,32.13313462,16.69763206,32.33636916,19.54324667,43.04255671,32.10730253,5.527681183
ANK2,1,1.4041903,1.420802039,1.997734315,2.52442944,1.751479261,3.736593763,1.197535576,0.671358571,1.594779492,2.771991981,0.882027756,0.932127251,1.361472639,2.271474923,1.53815652,2.867727529,1.545064616,2.443031623,1.202670042,1.915027063,2.126081842,2.0491493,1.007453257
KCNH1,1,3.091526055,0.888449277,0.688987321,1.011422597,0.260675364,0.981670353,0.666960748,0.242928197,0.901733912,6.698183089,1.4426062,0.30955821,4.878846118,1.296256359,2.07215931,7.723753955,3.320909464,8.548144802,1.024884676,2.575579603,3.185211547,2.221018431,0.723199889
KCND3,1,1.289426024,1.077620182,1.081595532,1.356394168,1.465275683,2.022677131,1.567757899,1.231457019,1.640784018,3.314291359,1.461425486,1.254314955,3.008058182,2.99891669,1.950680967,5.302137772,2.819882111,3.731331064,1.683125051,3.083285846,3.446666423,3.614673387,2.13553459
PBX1,1,1.141301444,2.371956845,2.185560992,2.017089843,0.988716732,1.168776741,1.714070303,0.422522924,0.383213611,0.561691303,0.219429323,0.201175159,0.440873856,0.423503241,0.294966711,0.729924713,0.346442755,0.624783805,0.298697228,0.363795719,0.382997738,0.305892835,0.236362423
LRRC4C,1,0.624871686,0.327796017,0.440552253,0.880484827,0.666105559,1.818212682,0.329683746,0.839628522,1.307687464,2.054902713,0.730702127,0.522296077,0.927682341,1.07996393,1.311796532,2.508169283,1.576773948,1.672281551,1.014466292,1.567306245,1.431684991,1.373180768,0.605434627
GALNT13,1,2.072337953,3.920580012,1.926252185,1.464116071,1.078293799,1.791392721,1.081778667,2.089721802,2.82686501,2.837491027,1.926274789,0.880570098,3.877124665,3.704464723,2.742668591,5.564248726,2.058734986,3.186704428,2.712506894,2.616830341,2.465178681,3.159114387,1.384724691
CDH11,1,0.94866452,0.675793792,0.788723915,1.916188563,0.790532387,1.336093271,1.044017519,0.668023254,0.933871281,0.865328345,0.593008897,0.292410612,0.461911893,0.251734451,0.507058013,0.550838599,0.360670102,0.635159275,0.676056506,0.461751392,0.51230006,0.446819672,0.443826102
RALGAPB,1,1.064363573,1.079520214,1.013277985,1.083884037,0.757914963,1.017784567,0.713743942,0.328109425,0.556469958,0.865880053,0.480811345,0.304082788,0.643602446,0.671757358,0.547849907,1.04078103,0.502007255,1.091215383,0.553825184,0.646520001,0.622161224,0.754354638,0.360412416
SMG6,1,1.53931256,1.03445267,1.294268515,1.224170337,1.223985559,1.116980599,1.531316765,1.284017392,0.833317974,0.885979759,1.003342083,0.386122092,0.643621462,0.785597596,1.060145191,0.837785664,1.284465977,0.722874256,1.097835528,1.179214259,1.188985691,0.878319537,0.510789347
CNTN5,1,0.336243896,0.584923687,0.42543304,0.374619422,0.124226323,0.374646162,0.174890913,0.185236403,0.52847933,0.55257785,0.09704269,0.415627946,0.335629292,0.623269842,0.340082037,1.305526553,0.385886452,0.737705196,0.369047619,0.684380933,0.470892287,1.352238583,0.208963985
COL28A1,1,0.43381926,1.286509033,2.048597422,3.940515531,5.080101464,6.71755142,3.843006021,5.42517038,6.046465233,2.234772776,7.569357217,2.924513309,1.560823761,23.36044131,5.110051649,10.73863879,8.214204945,1.460010391,11.07576174,9.176889459,14.82421075,16.90079765,4.56596681
PTPRD,1,1.115829197,2.504529546,2.553603296,2.648088385,1.853201322,3.061029015,1.384782048,1.259094805,1.488650966,1.931899147,1.00796044,0.652369264,1.142552117,1.305967325,1.231463462,2.515753279,0.920923911,2.007745855,1.981526642,1.371333042,1.25219582,1.683471108,0.452488156
HECW2,1,0.87836279,1.829733724,1.900845614,1.677611521,0.678216852,1.970859257,0.515859031,0.376423313,1.008252733,2.835453112,0.742676746,0.468875511,1.512657246,1.244848289,1.250811486,2.330209681,0.965281767,3.033952924,1.34469711,1.251714693,1.554941149,1.194605085,0.578097323
FGF13,1,1.224600484,1.719503411,1.526526046,1.29416859,0.952499742,2.092858522,0.77293277,0.537693824,1.361612282,1.571893473,0.410864572,1.714252519,1.379439024,1.55458287,0.69300735,1.207928633,0.7518072,1.207407439,0.415030657,1.035832325,1.102470888,1.017781582,2.58198682
MYH10,1,1.227739346,0.579939001,0.814904477,0.867936784,0.895067828,0.889033001,0.831816366,0.355341004,0.522703844,0.930513021,0.374694333,0.166006333,0.343657051,0.5574704,0.575776175,0.686028969,0.652496224,0.633622434,0.31100414,0.534471955,0.508003807,0.541171341,0.152323278
PTPN4,1,1.1621635,2.448315135,1.853402086,2.044758729,1.423941915,1.757184721,1.827164963,0.555387143,1.526394297,2.370464217,1.025611466,0.676412153,2.035098942,1.580450139,0.955009501,2.724037027,0.739075292,2.695341002,0.944424854,1.062513516,1.200171209,1.620573998,0.814876018
NCOR1,1,1.235660118,1.166089445,1.343210669,1.401443707,1.215795121,1.496340258,1.209090283,0.575597517,0.719460279,1.180405968,0.61846889,0.3623866,0.583797672,0.784209248,0.787576505,1.239830729,0.824879415,0.867819727,0.893632725,0.897041675,0.938168001,0.930356128,0.428926933
CNKSR2,1,0.767061968,1.773258422,1.719803317,1.795176933,1.46160661,3.082351183,1.33967352,0.589889166,1.950797991,5.268801058,1.200808449,1.834438476,3.521373915,4.257469242,2.408829805,7.353715797,3.146923218,5.704502061,1.38079172,3.336679741,2.890537561,3.809029904,3.255730152
FOXP1,1,0.158762394,0.210101117,0.200572064,0.441626558,0.281416571,0.416709348,0.065670113,0.143654284,0.181286213,0.166434343,0.112893488,0.069197069,0.104044278,0.087714356,0.131441706,0.165880842,0.064336129,0.164047647,0.115453808,0.082177945,0.093720019,0.144868549,0.16639119
REEP3,1,1.173210697,0.677310824,0.501253857,0.845714979,0.895723028,0.726495302,1.639489634,2.822139363,2.059079769,2.389687395,2.418672575,1.34188113,2.115001691,2.367132083,3.362020474,4.348035351,1.092449391,4.352914241,4.742031661,1.958974484,1.496514687,2.405758769,1.356596629
DGKI,1,1.159170694,1.836631394,1.616201821,1.701178091,0.689045909,1.996097442,0.420303624,0.15102811,0.592688886,1.844569216,0.281181505,0.249577677,0.634011621,0.502235911,0.485495916,1.659095458,0.527766645,1.806802449,0.392469047,0.520367174,0.660463837,0.427101691,0.450764417
IMMP2L,1,0.655530702,0.933021241,0.8456034,0.750683983,0.867967867,0.600210241,1.103225907,1.508880051,0.770182885,0.735127878,0.56972437,0.672485778,1.177114781,1.071720932,0.688345083,0.723471971,0.506821503,0.931557182,0.60539481,1.100255515,0.878152372,0.938834254,1.667521212
SOX6,1,1.784922197,0.296771583,0.308571578,0.353933845,0.846029054,0.584699291,1.12722819,0.464519964,0.488210256,0.304809603,0.381373371,0.109440785,0.240915314,0.186368702,0.30931094,0.311736193,0.084314438,0.246016213,0.425443745,0.111933825,0.195139364,0.250397323,0.128931827
CCNG1,1,1.520006494,1.077230056,0.844289074,0.826663584,0.852191339,0.636065678,1.209611917,0.849470353,0.462967581,0.355047315,0.438557885,0.604412036,0.610204604,0.465817291,0.421817158,0.488645647,0.194823219,0.621232854,0.501703101,0.312637391,0.333088908,0.514351256,0.761343428
CUX1,1,1.214769805,0.457288982,0.670599487,0.792707339,0.944494528,0.796003903,1.180176431,0.801309606,0.705792048,0.460077083,0.647590154,0.315597416,0.598901028,0.414707684,0.511764739,0.361260582,0.450321507,0.365940332,0.563554808,0.37582895,0.417216441,0.437365227,0.37271666
CNTN6,1,0.914718256,0.8917351,0.988407791,1.540066763,0.664433757,1.408298694,0.246559358,0.304205556,2.05905562,1.995860816,1.238652767,2.268821117,2.524654789,1.449470965,2.053121828,4.454362956,2.520779356,3.18253312,1.046807032,3.37160437,1.790615508,2.056202063,0.540489099
EFR3A,1,0.619181354,1.752781849,1.364025216,1.772180857,1.072623365,2.35747091,1.08305579,1.795237806,4.497197593,11.08463887,4.115800804,5.230359038,10.17998452,13.12874752,5.286609883,13.19598463,5.055888415,16.50093059,4.577323389,5.928790271,7.54334397,7.516559422,5.384368032
FRMD5,1,1.158221584,0.747266803,0.66467101,0.707416793,0.95562848,0.777163747,1.414974285,0.27418139,0.506184713,0.597869901,0.474127567,0.406945373,0.602997211,0.521545021,0.870584923,0.945249029,0.573516707,0.961754802,1.218665372,0.935898534,0.829342243,1.212727679,0.492483272
PPFIA1,1,0.974542581,1.086341902,1.03770782,1.146708759,1.375447206,1.335457209,1.047831999,1.451844873,1.633266705,1.310857007,1.807553803,0.621311483,1.101844603,1.322550804,1.672668638,1.511957415,1.166466014,1.151893652,2.081286214,1.181704693,1.677184074,1.70143156,1.037446094
BCL11B,1,0.408879725,1.494284422,1.234624709,0.624400156,0.491788609,0.283950924,0.358748616,0.076050229,0.076311206,0.122165916,0.018304322,0.055157515,0.048210545,0.22032384,0.077147394,0.165583104,0.116352808,0.053191753,0.056837126,0.082198824,0.080769122,0.035869881,0.206907563
OPHN1,1,0.990630657,1.220631455,1.204596616,1.108355296,0.97605185,1.046135248,1.366926454,1.034833985,0.918128476,0.773133776,1.482887523,0.297948094,0.541729868,0.654707041,0.963645368,1.162791177,0.528692968,0.634528266,1.461707398,0.637086399,1.133264372,0.952864294,0.441183456
NTRK3,1,0.751788224,2.217518097,2.065554637,1.674884185,0.532702129,1.152122908,0.538533275,1.326563319,1.060553923,1.676590303,0.916335691,0.576487757,0.95472374,1.292328711,1.174045277,1.648054716,1.089054189,1.503719253,1.033174377,1.078634669,1.151273035,1.44863865,0.693489675
SLC1A1,1,0.522179728,1.280272316,1.156648754,1.395476122,0.580925178,1.464815984,0.512249667,0.619749964,1.347651574,1.522440821,0.691267009,0.91399896,1.035125208,1.052444773,0.777982972,1.220468356,0.845215104,1.650090859,0.642294811,0.85065373,0.854248483,0.922148045,1.177087581
ANXA1,1,0.495679425,0.604678752,0.229330582,0.644982598,0.497123912,1.126820839,0.615201678,6.310812373,2.135216296,2.322100384,1.364863425,2.805891197,0.988801276,0.32775259,1.286552092,0.845985778,0.995782519,1.153876373,2.05295048,0.942852345,1.036497225,0.821469324,3.451028011
RIMS2,1,0.649557385,0.767751862,0.665976473,1.041649754,0.553601384,0.951521293,0.33545252,0.948256776,2.214685978,3.151816601,0.914534,1.826001301,2.32808425,2.711343387,2.41221593,4.259690933,1.621513317,3.216105113,1.58548127,3.101226209,3.214332689,2.452536415,4.069184673
ZMYND8,1,0.840434056,0.936241605,1.171602651,1.005273323,0.964536563,1.29217759,0.698540159,0.550349924,0.433224459,0.678822469,0.515839343,0.405931675,0.394697917,0.542955405,0.618699887,1.066500721,0.682220229,0.463748276,0.70982324,0.54550165,0.624487878,0.679803363,0.555111893
SLC35G1,1,1.692707436,4.111180962,2.904807056,1.861221221,0.98073672,2.287154028,0.996370113,1.176010595,1.667691059,1.722052742,0.914758185,1.52251104,1.387758031,1.382653862,0.861876747,1.433404655,1.182111867,0.6568883,0.620033147,1.117786956,1.338116618,0.640898936,0.926241211
GRIP1,1,0.989941675,1.482477019,1.519872912,1.272714082,0.993277151,1.433320409,0.88260586,0.123860917,0.231869796,0.362429849,0.037610766,0.120186476,0.127424699,0.16510713,0.117943678,0.174458378,0.148930946,0.174785968,0.105717912,0.182915578,0.228079934,0.185081028,0.218782147
TRPM7,1,1.000176318,1.678295326,1.084373925,1.561277044,2.207761575,2.019985001,1.557485383,1.170854011,0.943014052,1.358655661,0.853473788,0.461621949,0.881671141,1.098344418,1.278218049,1.360972865,0.429761768,0.882169755,1.388760504,0.585335712,0.889378399,1.583358606,0.866473579
AGBL4,1,0.951432618,1.010169142,0.865897171,1.101860911,0.559972551,1.735501343,0.647441543,1.951087674,2.788580519,6.197337326,1.034851958,3.134385046,4.639416877,6.535327403,3.216386308,8.049873765,6.420783977,7.317869567,2.229596929,6.408850382,6.081663658,5.489145273,3.907650418
ASXL3,1,2.769552159,3.617531804,3.669782365,3.621018514,1.912149738,2.695084031,1.5585807,0.317535316,0.21054128,0.504318883,0.085560706,0.112275875,0.158771155,0.234710396,0.232241313,0.444047981,0.192520396,0.276818585,0.208712939,0.23030199,0.270410168,0.391698329,0.04944335
KCNC2,1,1.10597134,1.331835807,0.973674391,1.469841575,0.637234202,2.91577136,0.377730858,1.376947487,8.697534307,13.7912125,2.359085926,8.813785591,15.38706006,7.573726914,7.394755249,7.444988633,6.390781251,21.62818529,4.276354136,10.07265891,10.98848886,13.35682867,7.377564491
TMSL3,1,0.794292889,0.838847744,0.768499272,0.643888593,0.461435225,0.560824683,0.779403876,0.962122041,0.428307152,0.347997338,0.263721814,1.160853866,0.594454785,0.495384596,0.176087067,0.457210386,0.345169025,0.400252938,0.201439184,0.482556062,0.425211843,0.349312161,0.682279353
TM4SF19,1,0.729420714,0.881325293,0.616405961,0.645636736,0.633478199,0.715084147,0.590434022,0.409744428,0.484109154,0.269162402,0.183697521,0.894779518,0.448150552,0.741314309,0.313180812,0.347355199,0.248261413,0.312802764,0.196310946,0.495913605,0.33394188,0.430274611,1.139416305
ZNF559,1,1.178112659,1.23077466,1.098498402,1.153538942,2.016040316,1.137644195,1.786977645,1.101876632,0.752094365,0.594980224,0.385260466,0.536904863,0.463960068,0.907802866,0.536358737,0.744179459,0.551511077,0.44343135,0.61849793,0.510381841,0.565852333,0.869565227,0.516415633
SPRY2,1,2.471276456,1.177088159,1.720179703,2.224385308,2.289895824,3.912807496,4.130410912,8.338189569,6.119252706,4.325092417,6.865705861,4.973433437,4.062057873,3.06979066,4.29460206,3.294774812,3.154510699,3.458143279,4.729801307,3.245977979,3.370215736,2.821158195,2.633653494
ZSWIM6,1,1.21501694,0.911785134,0.969111926,0.944829465,0.57739117,0.699330877,0.402107306,0.218784187,0.386792433,0.401078106,0.341059443,0.184663768,0.271111569,0.24170317,0.428059498,0.587281362,0.280483029,0.416893068,0.621720748,0.315198931,0.32568785,0.392766831,0.470116214
DLGAP1,1,1.890494691,2.530219061,2.762003798,2.966659139,2.820691912,3.656328576,3.226730689,0.995848741,3.199969211,7.114641862,1.369356573,1.689777902,5.39470635,4.489054315,2.48731333,5.881593934,3.610104863,9.057481017,1.386932678,4.206111452,4.191580948,4.138199437,1.452821475
KCNMA1,1,0.762894325,2.07211822,2.068502198,2.562940091,0.891666958,3.565752018,0.789928368,3.346315157,7.92801203,11.42907975,6.351743694,4.270292302,7.403982233,4.296228242,5.527229455,8.928967462,5.902365078,9.428379766,5.772772878,5.836462854,8.909166608,6.876698924,4.083973529
HIVEP2,1,1.328147465,4.305751441,4.970635186,4.441056027,1.805978371,5.031608474,0.951016554,0.871909813,3.111846658,5.665265322,1.601755291,0.858340687,2.3296463,2.027999616,1.691973256,3.114067772,2.132974444,3.29549954,1.161705892,1.917822444,2.126836012,1.960893085,0.617300974
RIMS1,1,1.026991344,0.926680031,1.178238685,1.910410343,1.146109992,3.232142752,0.831445541,0.87854364,4.047359016,7.3131625,2.864850431,2.674476105,5.442277311,4.802185252,3.315773721,6.43614191,2.979347402,4.314859813,1.722443178,3.842935617,3.950206284,2.940035298,1.33572692
CASK,1,1.182306069,1.10169421,1.028614423,1.05811883,0.774452724,1.146485335,0.993502173,0.427259932,0.614587484,0.611180314,0.375755673,0.208732838,0.30018825,0.624299499,0.359754185,0.590821182,0.329755627,0.414740451,0.36220405,0.327761044,0.36733496,0.360607623,0.173160967
GPHN,1,0.81735781,1.072014287,1.032684331,0.925374496,0.681287971,1.26771018,0.851704679,0.702504489,0.929566724,0.996061573,0.596248618,0.518510854,0.723906636,1.040614772,0.803773997,1.231685307,0.969250614,0.81474555,0.665359269,1.002969747,0.935547304,0.946351982,0.751110174
