Gene,56,63,84,91,112,119,133,147,168,259,400,645,1010,1375,3200,4295,5025,6850,7215,7945,8675,11230,13420,13785,14880
PAPOLG,1,1.194535144,1.187571844,1.033537639,1.095395117,0.558375589,0.530365427,0.993063283,1.133631433,0.298278821,0.394688373,0.504618038,0.162164484,0.277257377,0.52279596,0.746235461,0.297239824,0.186105807,0.341443538,0.570465565,0.363142642,0.282451334,0.414874817,0.467701073,0.44571401
KDM2B,1,1.438777606,1.29962534,1.427795464,1.717682349,1.677777256,1.014427689,1.406380796,1.031931786,0.706577251,0.464611724,0.332517554,0.207854901,0.272852993,0.263190524,0.275669081,0.310442659,0.2336764,0.317982372,0.339839709,0.324189402,0.298547136,0.294711499,0.432150418,0.262450223
CDH2,1,0.933764306,0.704095837,0.79074198,0.928201206,0.382534604,0.285823316,0.489186459,0.737495244,0.254890923,0.19389588,0.195844375,0.061071065,0.097419843,0.162960261,0.140683913,0.121595342,0.06654441,0.148893423,0.224403088,0.142856005,0.105214328,0.154402149,0.167120576,0.094084555
ZNF804A,1,0.430163133,1.447402215,1.37956635,2.194469082,2.645960669,2.00844544,4.322281951,2.519440107,0.220520948,1.391270842,2.711805351,0.025114684,0.154280036,1.489148782,1.112471951,0.481517628,0.217081155,1.500516795,1.450615005,0.731502902,1.397917563,1.232122675,1.647386253,0.552864199
CPZ,1,0.536863683,0.368527112,0.295521408,1.220007279,2.491578221,1.001937518,1.092355904,0.364173049,1.240490374,1.954085647,3.370791117,0.948219571,0.850795078,0.878391325,0.152646424,1.332016678,0.369506575,0.663797856,2.093027612,2.181765389,1.605495699,0.545558428,1.688870513,0.172032306
PJA1,1,1.292504584,1.276075371,1.452548084,1.15432942,1.42220054,1.000844704,1.3203998,1.461474732,0.416291063,0.697462657,0.570158981,0.096048648,0.211325589,0.532820812,0.726822508,0.312507547,0.186992962,0.749677382,0.717490415,0.366732108,0.563670132,0.518880127,0.553473545,0.530451314
ARID1B,1,1.908773507,1.392919308,1.806753592,2.669290599,1.693680007,1.267099153,2.314418421,1.121531297,0.904174306,0.87221748,1.075349088,0.29494398,0.6194027,0.729998343,0.296373382,0.60165239,0.479526213,1.135962384,0.751924629,0.833377792,0.917211774,1.004798723,0.945022553,0.337047047
IGF1,1,0.963126367,1.103908981,0.88351563,1.573522376,2.031746162,3.020211396,4.996295463,3.415370147,0.643849283,4.469964018,3.777682825,0.190814303,0.377691002,2.450697156,2.44928751,0.941731237,0.195314129,1.904863738,2.198020976,0.751628401,1.30467156,1.94007728,1.53195674,1.352229469
ITSN1,1,1.341773527,1.638407847,1.795436942,1.90943642,1.371026358,1.183391802,1.847088899,1.227879709,0.664005684,1.182273268,1.491487036,0.357591247,0.633977911,0.95618645,0.657683391,1.041806304,0.555502406,1.107002548,1.275659437,0.963361969,0.868295002,1.20515849,1.365880384,0.489925405
POT1,1,0.827839207,1.000477234,0.606696504,0.560261047,0.315140037,0.446230466,0.393715224,0.740539524,0.497366821,0.340119143,0.397996546,0.119539241,0.357446677,0.4799035,0.996076229,0.236350456,0.273443688,0.280519359,0.517127606,0.42734527,0.242978644,0.375328141,0.386608984,0.361633289
PCDH10,1,1.62475754,2.525746142,2.941197112,5.777588652,9.339908319,3.604821239,12.03023969,10.48288037,5.789192004,10.69868797,11.26448397,2.456537702,11.1497373,5.600337465,6.208498036,8.008573914,4.869934108,6.735673828,12.78012761,10.16492323,6.54116487,4.793975417,8.754714627,3.833636106
DPP6,1,1.926227968,3.795771589,3.9114948,5.603279472,7.197423001,6.181247175,7.258189805,8.137967892,6.196947743,8.28327081,11.90941925,3.30149181,2.687382221,10.52743434,4.72770392,4.33255733,3.747565366,15.07502503,7.254581818,5.598027015,14.17729268,10.55143749,10.16570897,2.58672164
